round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,acc_rf_localTest,fidelity_localtree_rf_localTest,acc_rf_globalTest,fidelity_localtree_rf_globalTest,fidelity_supertree_rf_globalTest,fidelity_supertree_rf_localTest,acc_nn_local_localTest,acc_nn_global_localTest,acc_nn_local_globalTest,acc_nn_global_globalTest,jaccard_cov_globalZ,covL_globalZ,covG_globalZ,covInter_globalZ,covUnion_globalZ,jaccard_cov_localZ,covL_localZ,covG_localZ,covInter_localZ,covUnion_localZ
3,pablopalacios23/Diabetes,3,Yes,No,-0.03604864469520992,-0.6362320200124323,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.7307692307692307,0.5267857142857143,0.6785714285714286,0.5089285714285714,0.6964285714285714,0.509090909090909,0.5181818181818182,0.990909090909091,0.509090909090909,1.0
3,pablopalacios23/Diabetes,3,Yes,No,0.139264670399458,-0.8647303301953381,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.8333333333333334,0.8623853211009175,0.9541284403669725,0.8256880733944955,0.9908256880733946,0.45454545454545453,0.4594594594594595,0.9819819819819819,0.45045045045045046,0.990990990990991
3,pablopalacios23/Diabetes,3,Yes,No,-1.0,-0.5570528936013912,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,3,Yes,No,-0.5363940463638797,-0.4615329479700088,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.7575757575757576,0.4818181818181818,0.5727272727272728,0.45454545454545453,0.6,0.4774774774774775,0.4864864864864865,0.990990990990991,0.4774774774774775,1.0
3,pablopalacios23/Diabetes,3,Yes,No,0.00971649744035785,-0.742263145965002,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.5535714285714286,0.9910714285714286,0.5625,0.5535714285714286,1.0,0.5982142857142857,0.5982142857142857,1.0,0.5982142857142857,1.0
3,pablopalacios23/Diabetes,3,Yes,No,-1.0,-0.5924186503430933,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,3,Yes,No,0.4451074295703411,-0.6750384435375817,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,3,Yes,No,-0.3243029258453608,-1.0,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,3,Yes,No,0.31934433219450115,-0.4543365206770318,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.7945205479452054,0.5535714285714286,0.6160714285714286,0.5178571428571429,0.6517857142857143,0.5545454545454546,0.5545454545454546,1.0,0.5545454545454546,1.0
3,pablopalacios23/Diabetes,3,Yes,No,-0.32327231207343143,-1.0,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,3,Yes,No,-0.4210498490426237,-1.0,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,3,Yes,No,-0.6179601078729872,-1.0,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,3,Yes,No,0.01758909973057328,-0.4589434948404679,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.7945205479452054,0.5446428571428571,0.625,0.5178571428571429,0.6517857142857143,0.5636363636363636,0.5636363636363636,1.0,0.5636363636363636,1.0
3,pablopalacios23/Diabetes,3,Yes,No,-1.0,-0.19101170115326876,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,3,Yes,No,-0.3951171760155726,-0.6423880136459781,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.6036036036036037,1.0,0.6036036036036037,0.6036036036036037,1.0,0.5625,0.5625,1.0,0.5625,1.0
3,pablopalacios23/Diabetes,3,Yes,No,-0.9844200289798958,-1.0,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,3,Yes,No,-1.0,0.05142636594664935,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,3,Yes,No,-0.479453153232555,-0.5680576290881817,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.5675675675675675,0.9196428571428571,0.6339285714285714,0.5625,0.9910714285714286,0.48148148148148145,0.4774774774774775,0.963963963963964,0.46846846846846846,0.972972972972973
3,pablopalacios23/Diabetes,3,Yes,No,-1.0,-0.6805686595619869,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,3,Yes,No,-0.529556094648509,-0.582804444852789,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.5754716981132075,0.9099099099099099,0.5945945945945946,0.5495495495495496,0.954954954954955,0.5803571428571429,0.5752212389380531,0.9911504424778761,0.5752212389380531,0.9911504424778761
3,pablopalacios23/Diabetes,3,Yes,No,-0.13068144272357723,-0.16842358295921644,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.7285714285714285,0.46846846846846846,0.6216216216216216,0.4594594594594595,0.6306306306306306,0.509090909090909,0.5089285714285714,0.9732142857142857,0.5,0.9821428571428571
3,pablopalacios23/Diabetes,3,Yes,No,-0.6689631436257218,-1.0,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,3,Yes,No,0.23309386434371454,-0.6330624793983678,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.7391304347826086,0.5045045045045045,0.5765765765765766,0.4594594594594595,0.6216216216216216,0.5779816513761468,0.5727272727272728,0.990909090909091,0.5727272727272728,0.990909090909091
3,pablopalacios23/Diabetes,3,Yes,No,-0.4823667777949651,-0.37195316324253247,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.5794392523364486,0.9017857142857143,0.6071428571428571,0.5535714285714286,0.9553571428571429,0.5,0.5,1.0,0.5,1.0
3,pablopalacios23/Diabetes,3,Yes,No,0.5976195650159858,-0.3494171560938706,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.5,0.9454545454545454,0.5545454545454546,0.5,1.0,0.5714285714285714,0.5892857142857143,0.9821428571428571,0.5714285714285714,1.0
3,pablopalacios23/Diabetes,3,Yes,No,-1.0,-0.738171543453875,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,3,Yes,No,-0.06171110850768623,-0.9226605281944157,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.7183098591549296,0.4778761061946903,0.6017699115044248,0.45132743362831856,0.6283185840707964,0.4766355140186916,0.4727272727272727,0.9636363636363636,0.4636363636363636,0.9727272727272728
3,pablopalacios23/Diabetes,3,Yes,No,-0.43442747352634814,0.32806127118091744,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,0.5221238938053098,0.9565217391304348,0.5391304347826087,0.5130434782608696,0.9826086956521739,0.5233644859813084,0.5545454545454546,0.9272727272727272,0.509090909090909,0.9727272727272728
3,pablopalacios23/Diabetes,3,Yes,No,-1.0,-0.13694460424056187,0.9152542372881356,1.0,0.9152542372881356,0.9557522123893806,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,1.0,1.0,1.0,1.0,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,1.0,1.0,0.6493506493506493,1.0,0.8701298701298701,0.9152542372881356,1.0,0.01694915254237288,0.6233766233766234,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
